X,Y
4.0610337764978,2.65448179610468
2.97938685896258,3.50990872908317
2.10242843742063,1.49069261008196
3.41808201164299,3.41061194734401
3.15548475909976,3.31543714413926
2.03272495282484,1.8419780199931
1.6909443976667,2.58844918809019
1.08101859726739,3.35800715743867
2.03350847574743,2.06081959771306
2.24210717624302,1.94749199422933
3.73416789821181,2.22677071962137
3.49475322361236,1.71947949112184
2.99392994101365,3.04325752391084
3.12255976377322,2.53919729952116
2.96323987449167,3.39690143650381
2.69382244380228,3.20725780117877
2.83270605710181,2.76618280835349
1.12777971475458,2.34876106222256
2.82789763402262,1.63563537682722
2.80436916368733,3.62487491565108
3.87785694311997,3.05921975815017
2.68650825140987,2.05493364829945
3.62023269931074,2.98417245615557
3.73490905481754,1.5611333131039
1.60436772316314,2.96699048453846
0.863663076248634,1.51556935538602
1.31116483681519,2.67670599147377
1.49316980549959,1.78456063737039
1.01222281850606,2.10187609775994
0.867864545395,2.14049376283677
2.7056860169896,1.91350442915052
1.0321960219953,1.50159010018762
1.71771277902201,2.36090770148175
1.53391178529632,2.90284639192984
3.73762292292665,2.63125836855318
3.02279440038933,2.58293942329656
3.10356132634927,2.82457942481294
4.37710000000805,2.75968073617696
2.42083946384863,2.45288358647394
1.42885424060074,2.36099423544157
3.90152894170217,1.69835921769081
3.20958337126206,2.48707378339163
1.77981519465189,1.35128583586643
3.52607662124535,2.75520138584569
2.19933624204049,3.06418776028609
0.917530462255145,1.56219126712741
2.11982421984981,2.87183071821024
3.34495916723336,1.93049804497903
4.379845649197,3.08511645490229
3.12242167759105,3.25870748305
3.91802921902227,2.63594091195762
3.81229400693642,2.79741815208945
3.147696755902,1.40616727720199
3.02378421117286,2.27629557737239
2.83698840967662,1.54912736779313
2.32915299707884,2.82550626744268
3.12602884163865,2.65367772552422
4.08007775510717,2.72043434012061
0.84740575455912,1.39300188654956
1.10055064037299,2.16537237952288
2.36881525792124,3.29297748893915
3.9922690283573,2.07093916618955
1.93623483105809,3.4884986656281
3.72173490362534,2.17370486538405
3.33908784196883,2.97802511789672
1.56571844741783,2.68137641539352
2.38150265466423,1.93581109039549
4.13406596481703,3.30728149766694
3.91049569340455,3.07047883212935
0.654003753695958,1.78762111120669
2.54078383697891,1.98736097526755
2.18332942279301,1.82643654994195
4.12383131976333,3.06052828245022
1.37004474848592,2.27816503499786
0.975469388347084,2.98334992859903
4.64943425910367,3.36018797168691
3.18149255689818,3.27089486884228
2.9904753663313,2.2480994419084
1.6915692674004,1.89594378284628
1.06218085385925,3.35662201613072
2.76716607942286,2.46151845331524
3.77401217104162,2.08713586048195
3.71449061917232,1.2631058453256
3.77755056579934,2.09299666830504
1.32363808784202,2.06473932534756
2.82301633381817,2.81383170420339
3.982284683309,3.35613678581834
1.24784283828553,2.09209827036827
4.27198674885131,1.60450141190267
2.89704181553151,1.93980829077122
3.38322278254519,2.46273593617313
1.09332836026347,2.18315574934976
4.30828902894036,2.86136393661035
4.13611736477359,1.57594643970664
3.01760744047189,2.20433800093815
2.99297420926067,1.96605566560647
1.25937542728576,3.39112711550438
2.96843670184403,2.3256385255377
1.30507399788986,1.9544891322452
2.27998488405531,1.98239833213974
0.502832749758505,2.25131726113327
2.2224979092464,2.23933293202692
0.552097701996213,2.48303370868401
4.41416497765682,2.91579198916528
3.38095990076866,2.26907695769546
3.40833119026532,2.34461332792978
1.89525327959073,2.35641572408554
3.01106168358027,1.9177857863227
0.944720616375025,2.04744548952292
3.65185782997748,2.78527880282727
1.50740560978923,2.83292510686638
0.725719484039446,2.5164635497264
1.87423904389188,2.61995166622662
4.10529567371438,2.89927302222151
4.204568836257,1.63470992285716
2.23994477263466,2.04575857708299
2.82789758691456,1.85431370638516
4.45078696702174,3.05009055471354
2.50574864037634,2.3812959665201
2.63550781917969,1.89176222155158
0.824762727981018,2.24522062245122
3.99193697768179,1.93437552876636
0.970961256184603,2.02264240336435
3.92773382030538,1.85984348449278
1.06711532786763,2.0141968922621
1.15198027065295,2.039934957117
4.66186686037638,3.07249294194692
3.00791452293526,3.46772129436725
3.96790802114364,1.83665084603283
1.09674495309676,2.10061704784019
2.83108671892752,3.03457147046133
0.418706416596579,3.2200180859469
3.87562029683761,2.93361472254463
0.764664807295433,2.19406994075373
3.79892410447123,2.19118275936634
3.82636618895431,1.70445801510346
2.41140806475037,2.26961122430508
4.69118236106633,2.32098188799191
3.989932575854,3.07952240767291
1.59153855940612,1.14185587235711
3.55542485628129,2.65635219083055
1.69444648268103,1.78158034412682
1.23654806690411,2.97558065829557
3.89314140210833,2.7694082056374
0.798545485644685,1.91406704295663
3.80574150197608,2.79118634875091
4.06145061418696,1.67501714326792
2.06269904092126,2.12769041379088
2.17230557027241,3.70137029770245
2.88515279385528,1.38491515851002
3.98673696119419,1.72326430023504
2.28084483009384,2.90838834848754
4.20259978367672,2.90201209471199
2.52688077242829,1.73494310641415
3.16717462916372,2.07382469274552
3.50610250854876,1.37280569880918
2.34783900626186,2.20348751909223
3.99857431469236,3.48289919219336
4.24852254594056,1.59109867691818
3.49380885652011,2.81946193227511
1.5562721605807,1.66311277543288
4.45683711513099,2.78395332412887
1.91817939747163,3.45688877771144
3.00238469793523,2.78188371406938
0.923145367167749,3.43254603032163
0.748223372641501,2.71814184438043
2.15344513926282,2.49068927629412
0.768449944305806,2.06851175106117
1.88603584972412,2.23671175291018
2.27438120014646,3.36725709275304
0.885972727814478,2.40977331693258
0.605410129715692,2.37343789402899
2.93764580737178,3.05928764318591
4.08399359892316,2.52862281767665
1.63031223743207,2.37715164648082
4.33051736045878,3.12101082760106
1.10514681169699,2.81419920914875
2.18689581335341,2.13649189990082
2.52131211944014,3.30741901839092
4.00523450398206,1.98438635768991
1.95004789259481,1.81896886181648
3.98073887532807,2.55911018628527
1.87923002822202,1.74003230841147
1.25368151458928,2.23711650883123
3.32789494587847,1.74320148828052
2.86879683905842,2.27685162593971
1.07980782883592,3.14589050285797
1.69558255691103,3.27492298022171
3.8115879606919,2.93965902818211
2.87719968984999,1.73828187023784
1.29791611805925,2.31304442456027
1.01473002398084,1.8602729721229
2.03632461380348,2.15511576176598
3.29880118797588,2.88766201552239
0.600867602108643,2.03176108411771
4.41314210593914,3.19307669818815
2.98259902217129,2.12138793583224
2.29179855022654,1.93052266209496
1.07493973840867,1.55293908139748
1.92915785148294,2.41324979220057
1.66696541326917,2.25018938886682
2.83793218818636,2.30728724100204
1.70703515750492,3.15632428138843
1.28967855952301,3.74900754216364
1.23735731904669,2.26704328099714
4.00641851786845,2.72379428250305
4.26843878179336,2.46550028304817
1.2367965295533,1.99701201212412
0.922383437388057,2.85514436696023
4.02978401492866,1.81954905519155
4.41620351172174,2.17209901211722
1.15285676926514,1.57146434391934
1.65895440495006,3.03438424818966
3.54328990557066,1.79322236887682
4.18980805282034,2.92293779018125
2.83868678105588,1.84480586294078
3.06456310452778,2.69780411454806
2.97668378999987,1.86629452346761
0.652740144658098,2.2162829800217
3.12291146121677,3.39477154283061
2.60975402691161,2.79288614077808
4.41878605929275,3.11234735001468
0.47763117533981,3.33902658610869
1.81501297548818,3.49373827526724
1.17121185796267,2.96665690279805
0.309159934430067,3.12416858364631
3.29112117848862,1.77403023932708
4.25528277089662,3.22752335892713
3.79397886687972,3.0021958659041
3.76904632120642,3.3814774269972
0.752094672581557,2.87279779620708
3.85386581524254,2.524014192131
3.08282393514917,2.33253004724282
3.88138138994024,2.10685912132876
0.485136967680364,2.4762404873382
3.616184799172,2.96987968466485
1.9074073947722,1.64315257111554
3.87985938782872,3.39880580328622
2.1405280559639,1.8117882672759
3.35446326349613,2.07241161622052
1.05874557213565,2.80837453231029
1.0418832682222,3.15180544454477
3.88001814528228,2.60556740490202
2.28275512883667,3.20199592924793
2.55199504813419,3.28407342230893
1.27812709374656,1.71223081949592
3.90063179602987,1.88133141613401
0.390689325765641,1.84454079068251
2.08715136332821,2.78999838742405
3.79021748279352,2.88103694726916
2.99072255565433,3.01703080196962
2.57983720677509,2.22889134043534
1.36260733334011,3.54024418788401
1.95532727169437,1.95853979347197
1.87086508371637,2.47542401133226
3.63302505058361,2.53943315157506
1.68794791068609,1.72886434594497
3.82223019596488,3.55385431434528
1.06313414570221,2.10443372367959
3.38102290336656,2.87124503339322
3.01023345601976,1.97711634567278
1.23394333959241,3.35419603628026
3.6005605934325,1.53651567769427
2.29915329554225,2.30831286442991
1.38430352320833,1.76192852946728
1.46748518481397,3.383703761277
1.67747476569162,2.27306276597111
4.15413753578765,3.20854060253163
1.25270057556787,2.24898318860225
3.69854523561641,2.70206144136256
3.6205292204392,1.6354806349362
0.714961492879926,3.39833377523253
1.94571416267212,2.11193026388029
4.19064695124543,2.05603553976427
2.62776923527963,1.98117425819545
1.98119751023997,3.11962972533978
3.94080387931599,2.27989153715747
0.308269524006757,2.79831156786184
1.8560401180477,2.2810798067037
3.12847125848304,3.05800046243502
1.9247394099331,3.12222579368531
0.470474894955999,2.83418122864111
4.15808450089795,2.44525025081013
1.71655900895016,2.31674147667013
1.20099785164496,1.99186000276346
3.17365537273937,2.25002174795033
2.36309265101819,3.31181372262565
1.68285915243742,2.40875985956169
1.6703896264564,2.81384078161637
3.6267969792446,2.9479214527858
3.58382953282331,2.01129679271654
2.8725169969225,1.82491542517933
4.38406268321825,2.64018329399077
4.10854697471751,3.3493545101566
2.27219377123976,2.61998306111105
3.13791148906559,3.21763008685409
3.94362342925636,3.29910994132243
4.34188174327491,1.9607237704895
2.69865328881153,2.8385544974298
1.33433973492783,2.46606944007019
1.16490963868773,2.03902133859675
2.49739397183605,3.01345905950179
2.30037506738515,3.37391454012966
2.62496713230364,1.56707746874826
1.1726758507475,2.63242656282097
4.27884606767334,3.08497351502248
1.72691767484907,1.85274377562841
1.64546264244524,3.45296438824077
3.35684631904225,3.01760499979343
2.81793485696134,2.78783211481384
0.406676163759927,2.81433401198396
4.4380552160143,3.17344814376646
3.15622079119189,3.15020859674794
1.06074282586971,2.90158591700891
3.09993419141726,1.71875860316239
0.555222538132789,1.65562352383987
1.03474972658624,3.22162087849256
2.44823420630939,3.29136264774727
1.69243142722539,3.07171857210006
3.26004739169668,2.68543474961958
4.46702351405951,2.69581206070604
1.85805890913171,2.53506640654153
3.86183028607379,2.63621639068313
0.887871402155518,2.60814149447627
2.17705046370332,2.04219950945751
1.04756938493303,2.18403838626615
1.58899776899,3.25571244743629
4.42999165590167,3.37491806327538
4.09506208802383,2.97792971769671
3.08212313459586,2.51037453455132
0.905162130565218,3.58451532501441
1.98935893801886,2.68788905854479
2.39799117155635,1.61888447930995
1.40963947603167,1.52264682280899
1.68501162907919,2.65030675187809
3.5709194414933,2.61891846510016
3.27287140135115,1.5006743988518
3.72514306639228,2.87752993592346
2.06689781227857,3.20212777793378
4.49949619422786,2.8678090521782
0.640242338756227,3.03374289409865
1.92066105524722,1.97504831106051
0.434932562850886,1.78548822921154
1.32160981506872,3.08116859521244
3.67652909977234,2.58063873696818
2.56563564904224,3.12766571189573
1.81093124631077,1.44631624353958
3.82589492495128,2.2862253822322
1.16491732149814,2.12271314577636
2.91136509243695,3.41927474257356
1.01328421156253,3.16474344722642
3.77752025071418,2.22931525432314
2.21488448478376,1.99873616925037
1.79591577045049,1.54103583364604
2.08468836717064,1.8916458290416
2.76277221072463,3.23528367629975
3.88918772835279,3.12555050060352
1.59493443043044,2.40396535490883
1.26020645950796,2.96014958457693
1.90726341885525,1.74855057598527
3.87067843000708,1.5934485386111
2.09222944875054,2.28583661439806
3.11250320592229,3.17586684940241
4.09706324482924,1.64900987778862
3.28214282251325,2.27993098657181
3.67179707752494,2.70747119745814
4.49422382840507,2.15669646000053
3.71527914691594,2.75982515666444
3.79166356646966,3.40159987933712
1.35606388717397,3.01976978368207
2.51376312784939,2.00559426731515
1.31616278641664,2.95277471595389
1.1548897977305,3.28338083748563
2.86621436287036,2.5220388727248
4.39900172533042,3.17283902986341
3.08616370915125,2.1439393024839
0.464343192041602,2.92294203263154
4.21118668325815,1.44473308411143
3.02580537202086,2.10786302615034
0.834444375287975,2.00700520562809
4.66439464285178,1.75914635626442
3.0423368911132,1.74379576058819
2.97242352628945,2.30095626039054
2.75626533080296,2.56764734119861
4.45406884064974,3.15155985440904
3.86053400447735,2.08366827568694
2.68662299502843,2.77689197419392
3.23478630369785,1.43061388116173
3.98339318354077,2.35925850517679
1.77560836502223,2.16061848511261
0.755446350847489,1.63132886774714
3.30743384324221,1.97446416676296
1.30753021619906,2.99296935404702
4.04681948296088,1.76988746417123
2.78560390749929,2.63221430926236
4.02726442694496,2.12024942996784
2.2513561913772,3.07677564401152
1.91327118940593,3.29724835182914
2.06129297642602,1.09740202745405
1.84731071800903,2.94833988292162
1.18938904444616,3.30224393428207
1.96195201766705,2.16315074820993
2.69350923259057,3.32959585946639
2.67031166618652,2.78894639121454
1.56739463556637,3.66385778934626
4.36146121726617,2.0232991498946
0.347175565608838,3.15836223051154
3.36467085506449,2.39021014750571
0.859061305042841,2.68811017699385
3.27210868424045,2.63902664783518
2.00748680373598,3.27819260620387
3.38766004492447,2.70298302375398
2.16448982767367,3.18052068841101
2.58121694966182,2.57808420660679
4.13001765109621,3.28862053645703
3.91346914573578,3.18105872627231
2.68816725593865,2.53608542575227
3.0285195550945,1.67003553251546
2.13234434901077,3.0006114553437
4.33768438906504,1.53477512236551
1.22801736154187,2.21578535755457
0.941027749797506,3.30724393853552
2.35827468074274,3.63126978714071
4.42619278393268,2.91995422838431
4.15590955001533,1.7558812275262
4.1346430377453,2.99020989826096
4.27912346531873,2.50026226210574
1.093499874243,2.60034100854056
1.88733294094064,3.01531841307607
2.2084957388484,2.66944214303126
3.40887669937762,2.81609966187035
2.17758103438023,2.61495456871224
1.55575980221014,2.06045700256991
1.47654280375586,3.01728253876898
4.24919683794815,1.51837794769703
1.80898636958982,3.44379943363807
2.81141171478661,2.19697191131992
2.8324055729053,3.08365334851845
2.33118082187321,2.93193678368499
1.73568140670955,1.85982553639674
3.85015437006894,3.06826252078533
5.09680899455894,3.15355449356824
1.10433603906627,3.63112371903074
2.4571513501626,3.33751873571689
2.97499728056343,1.7710011713309
3.11319835234929,1.78617405301897
2.25201472558366,1.35082776774116
1.88338817309281,2.23952360500932
1.22716097117127,2.76746044716761
1.26794293616232,1.97378434856408
2.00368200858219,1.61534476638624
2.61290131712457,1.82230207292082
1.01072236757391,1.64188505338356
3.04118759739074,1.78839642029572
3.7385994208105,2.32169945719026
3.37841270408496,2.60905050232063
4.33440209411871,1.81402895040018
1.70444673188394,3.13457663525023
2.76748535434411,2.06033767113749
3.95614149208304,2.65150302279886
0.466884475848895,2.43660655100026
4.11338737888052,1.95039982204977
1.04634414426517,3.18366647465595
2.10320728819097,3.64337346745495
3.12416387473241,2.03625940042935
1.73278011601328,3.18127240163669
1.19095057663985,1.64681991362289
1.84606397035578,2.60101080156961
0.978636005534645,2.08451338894551
3.21715178664797,1.75217670817705
2.02971189638875,2.99269474671163
0.993942768797018,2.01991960538032
1.67817332656854,2.44205209231559
4.18898594427409,2.72766768045902
1.51506192836839,2.84092136495215
2.94648687801392,2.75244418378322
0.888710609528156,2.78443564595395
1.10427960800705,3.00947320694924
0.901709649018956,2.98138561814542
1.41179177125604,2.24103046433066
2.25311632904733,2.04382265301101
2.14842117363063,1.93985911172472
2.49312742531702,2.1799659898827
1.96230780163263,1.90053236451388
2.463305283875,1.96809709442289
3.84479070573783,2.25354093128273
2.16675668915386,3.14699602357833
4.08729544524792,2.96715758992856
0.797942568629555,1.99900067388841
2.34833240610118,2.08690530672473
1.60710261324768,2.19928235179977
3.99689944983312,1.71795672840495
4.10451102167746,2.28300707075483
2.15596535131187,3.06708792154337
2.77661247180878,2.34997259404988
1.86461062569797,2.36082682745306
0.710056446988277,3.23653054768821
0.396221699534899,2.40816955455287
3.4682508401023,1.88535301350321
2.16350605455908,1.91057543415963
1.93655452130126,2.60081871708173
3.52625439113128,3.05365710764939
2.60086644414556,2.22554855746557
2.83595832178065,2.74664410955687
0.751653815191008,1.71246177875116
4.16031519983436,1.38244782735862
1.54999070606302,1.84063645514357
3.11272042425168,3.22052580345916
2.20874077576501,2.59677758225122
2.91050357139733,2.51806598689643
3.37440528899215,1.73156152321989
3.19632726837564,3.33481361343013
1.51693069531151,1.66772656606343
2.74218278987521,2.0238716493433
3.96407869615981,3.13327044932786
0.869942613642024,3.48982438646139
4.46095963548628,3.00711110600287
3.13887067919142,2.40360058868318
2.86353979848543,2.56895373803497
4.3077292219276,2.70239514881586
3.08548947481988,2.13392264914
1.01851361698024,1.5311162052455
2.80934442822307,2.04342738928141
3.78631468348226,3.564482016689
3.9458769560896,3.28355616882242
0.866988560270618,2.89715779719926
2.13070603645473,1.88625452700314
1.80648294374778,2.05212985775154
1.15274100731657,1.85867088653997
1.95264176834432,1.72220369195398
2.37437932401111,3.45398067052261
4.28941696329865,2.2728561032976
4.21206602257716,2.93737971450341
2.7158734597761,2.40324466391997
2.85636798139771,3.05659005035993
2.28949745497231,3.33694668052951
1.22350674554314,2.79781328310336
4.4573081346435,3.339711106114
2.21511727381451,1.87521718716044
3.33837027664192,1.83972393321315
2.31412980686451,2.74555232011744
3.46834849544556,1.49684683132125
4.11416719631874,2.83464328733404
4.17661748586666,3.60731272874782
1.00864589768483,2.06423539703274
3.04833246811981,3.14420968246989
3.49640118146046,2.91045562981187
2.08804180029258,3.1328044225354
0.690057524738166,1.66606756525438
2.70842002277733,2.86256311538976
2.53797559363078,2.78332577217769
2.42043927725602,2.35902961751942
2.76789054312325,2.80366554424179
2.14464530355153,3.33557425546135
2.2991372326274,3.39052479756878
1.0092213909099,2.5243290718633
1.84304489536953,1.35323041929657
3.81387464634977,2.05664301544471
3.24272145868227,2.34252369797804
2.62375631904607,2.47671767171903
2.10899090725058,2.59606451643668
1.99842749364307,1.72392366834556
1.0588173808142,3.09626946549628
3.00856161000701,2.7683870267992
4.03243209821131,2.00350662575656
1.48033932551866,1.59100725918985
1.62535151841524,3.07207014111688
2.15639475334399,3.23808592337156
0.611294372464779,2.21722054254515
3.40126475949609,0.987864207910393
4.28759740061778,2.7019624308217
3.21753144721483,1.89397125801766
3.01017785259064,1.95161662991627
1.97912478677953,3.13481053196456
2.06272366577804,3.06500717484587
0.319487677679158,2.23216758887839
3.93603817134838,2.31345710976925
4.01320508618745,2.09896053074641
0.586339429826832,1.60228041837899
1.78685461918586,2.56518420205435
2.07462819958444,2.10187297019265
3.27576206615246,2.57973415886671
0.833954132779931,1.77472856457165
3.36129285226415,1.58018113550694
1.60244215021448,2.85902286392618
1.38904432430318,2.37897442027416
2.55833572836295,2.57927173045061
3.04090787396663,1.66521274609102
3.03433538111221,1.65218879433056
2.34196341311514,1.64694743267497
1.02154997303199,1.48805426269894
4.03477343258334,1.82999748661904
1.0466237635884,1.59609918411556
1.28574393554468,3.46929179247071
1.53223713748716,2.62652785042575
1.93912511816461,1.53929740551374
2.39435276644916,1.94188528676684
1.14160661600768,2.80530589819596
0.816673026403222,3.13952346064404
2.85374854817452,2.8387098853247
1.50237777993135,2.00212843469716
2.52305170859331,3.3659193654089
0.855687862578302,3.22811840932957
3.68243234596109,2.28246348847089
3.91649848984308,2.88538072428515
1.00266121842585,2.36915600212679
2.28578747453015,3.17540522000523
2.29529312052672,3.02416328854296
0.894038192369674,3.56999187787189
3.30927008751555,2.16230690485716
4.1088982225831,1.48090210829878
3.77134757074056,2.93067595471766
1.99158499102724,2.21789984115107
2.95294294678265,2.30733809416041
3.70248430058531,1.84825454827328
3.81178169890392,2.14307027769769
2.04815587272601,2.49132458720832
1.25380860711005,1.86915459236988
1.11074300108361,2.19380219119708
1.31728191604595,3.0994178323943
1.06857764977337,1.84848770659823
3.16821119467224,2.21716958027082
3.49646691349411,3.16077035339841
2.41887753867556,2.59980945300049
3.98155909650192,2.67727320948046
4.44408143395399,2.98017564410394
4.17801525248284,2.63343100197932
3.06473359032769,3.0929552586153
1.02650523518568,1.72530613864439
2.39401295224875,3.55628104280596
3.93167303469095,3.374832452256
3.42168756156496,2.48725676965127
4.1150359860634,1.50774394326611
4.72469413183997,2.41802185681258
0.351418411706298,3.22799658426129
0.726088668269603,2.80076898702564
3.13515605066344,3.00112253593274
4.42696617456397,2.84951083534454
2.16791609768185,2.69340256703893
3.88540188652895,1.8153350558072
0.650193576433098,2.6214998319303
0.824981319308237,3.05326630299987
2.05542981857201,1.70748502146187
2.60684404133236,2.82549376661468
2.15659538654769,1.85102143022939
4.35493970911798,2.56642995977178
1.75147495879404,3.07858709479151
0.8309323518695,2.84985242686829
3.73544148808732,2.12764463750492
0.829652696847232,2.50510620815519
3.10684612531316,1.77575228954814
4.07643800088535,2.22461007267238
4.16568184723999,2.39894721695858
1.40769332251154,1.59881009285044
4.30481603430428,2.4342306919253
2.01542604257096,3.41069856058786
3.20436495304564,2.79182503754492
0.981529861975948,3.01008334818902
3.93269017282185,1.56370847833036
0.582265036189755,2.80199714900209
1.86819062731818,2.20003947736964
0.955883573387468,2.54665916431871
3.43368201925918,2.25543679749789
1.82691003743358,2.13594098395625
3.90747104543982,2.77678831299307
4.31582456289798,2.97079475871192
4.06141500700988,1.36397201107074
3.67516854137892,2.84745768178793
1.77035023832795,1.55739793142252
3.22357250834182,2.15948613663559
0.917003836996564,1.87828194405557
1.77063724980018,2.39282894969902
2.9466211041522,2.08409825797863
3.34439930574164,2.06025881646283
2.46291460638877,2.8962304969883
3.31632818542663,2.77189802410184
0.64322503320202,1.88411603447751
1.11474477598038,1.78440393105034
0.994621444082071,1.50453988115655
0.66062966563269,3.65824819560062
2.31456762582916,2.96245480915536
2.57841708924194,2.01262070815964
1.97539329689306,2.12327882775582
4.40764047464536,3.21570250349785
1.44606578977331,1.90931797911221
1.17309857713237,2.95870524809551
2.00449853765753,2.01119960633264
2.76062634538417,2.77120985001069
1.70478665735345,2.11547878295594
2.90462889188003,3.20878827016183
0.790723327673784,2.89797670918629
2.8253953356656,2.90013883014199
2.10234938778037,1.88550379200338
2.39640711202499,2.84802478704673
2.9251809740286,1.91609203456399
3.90789701450322,2.19957267134641
2.27004555177167,2.51516049045639
2.19440767296939,2.01508863850407
4.2551424406086,1.91225183055187
1.80368736461714,2.13220455697394
1.0899318642128,2.55167340039217
1.39987492034325,2.36751927765818
2.84173765941991,2.8856078960733
1.38257159601786,3.25578666559943
0.750097730213741,3.18711898172836
0.367135563623785,2.8307073568584
3.11426009810843,3.08131314204322
2.26335020678106,3.29592476379422
1.07864303232551,2.0880129370327
2.58898411878456,1.69342248561163
2.6682964308327,2.16163771627282
4.33673658077034,2.75698634369503
1.68462425520133,3.38239250110985
4.24078650850323,2.47661456574266
2.01905969591051,1.35757475504501
0.855329732347398,2.77644033067176
2.79187824001941,3.00395580505138
3.30452848617765,3.11206265693578
1.16621533364011,3.07899399572308
1.01072004842665,2.40897738359155
1.19461901229841,2.77882837190106
3.96340523197977,3.26396937482778
0.70316210870482,3.08433577306113
3.19737685988815,1.53753489375218
1.65302014976425,3.03329330118241
4.29779939118431,2.1380125027443
2.80203463637017,3.28227587876106
3.66640010648887,2.48336362148968
2.86920298641035,1.98890395006785
3.16827660691299,3.18556290917376
2.64335365945127,2.86528146244887
3.78274876791407,2.31015803044693
3.07053646646555,2.00813746570872
1.31633837580923,3.65402519008502
1.79521132479452,2.65655544852678
1.51370895626917,2.97896621518825
2.81740436089126,2.31522545906583
3.99345005533944,2.48287868621355
2.92917306072408,1.75482567328711
0.834086274578549,2.08514418809745
2.13923105951166,2.47822332355325
2.92952186617212,1.93117144286271
2.65909231230354,1.56526471483078
4.25527957309623,3.25218456828727
0.913794541341698,2.66354481958716
3.69370594541215,2.67708798788651
1.09517239713883,2.00276076880815
2.84680828738003,1.74441429767228
4.15137962668425,2.25949436639012
3.82769946194256,2.00504763541931
4.06921419632727,2.10319553532016
1.85303902315192,3.31016807245266
2.67390242692306,1.56527484070708
3.28867965479265,1.67332827021244
3.2216374910708,3.1538615614935
3.65773245338188,2.18317007836182
4.05498361053681,1.7148560241819
3.72137272922947,2.24550410795861
1.41102610639749,2.77006345754754
3.48789027355514,2.82801006131931
0.916142199312736,3.1507488914227
3.22842179365672,3.30642780042818
1.21707058451182,3.38173687291066
2.58638349504296,1.64112160655159
2.32560775538633,3.12929528644906
2.17047057897604,2.79234744130278
4.12699721961266,2.9009729214889
0.736226265603263,2.89000276082723
3.05795474299052,2.98279019817554
3.99930698354098,2.00826258026203
2.40505290543573,1.72022237300753
4.24277527534777,2.85776903158048
1.39045679856194,2.22818626790919
0.676807815508278,2.76980812383994
1.98347216773705,2.29681614739086
4.00151423445099,1.39683261392505
1.91156611520232,1.79702125494407
4.17766715488066,2.33332420177858
2.22150716225448,3.13172697611582
3.80484313793896,2.38781747094397
0.947082058608302,2.30410815401982
0.94423439791047,3.17149613211152
2.56284504021743,2.72758055981238
3.62992402821163,2.27286123843704
3.55033669060458,2.80714031390974
3.68428373225801,2.28377675402029
4.3693678562294,3.3358804143423
1.62670814466977,1.6431420847575
3.33344603949984,1.94880499024048
2.45398243929307,1.94728470125498
3.63124643177821,2.78207733366199
1.1348463249746,1.96342930021675
1.0585256811289,2.54097614492674
0.882040883683751,3.3374169676807
3.2838333228301,1.58770496918644
3.53363538463877,2.90428460233603
1.19693075872651,3.34448788784621
0.050769149618183,1.71888941250024
1.17512481956074,2.32595974246362
0.836446594508099,2.97117290313883
3.92419899231046,2.38242786510994
1.32511316343243,3.10370851036434
